cbcl_q61_p,Poor school work Tiene bajo rendimiento en la escuela,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q62_p,Poorly coordinated or clumsy Mala coordinación o torpeza,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q63_p,Prefers being with older kids Prefiere estar con niños(as) mayores que él/ella,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q64_p,Prefers being with younger kids Prefiere estar con niños(as) menores que él/ella,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q65_p,Refuses to talk Se rehusa a hablar,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q66_p,Repeats certain acts over and over; compulsions Repite ciertas acciones una y otra vez; compulsiones,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q67_p,Runs away from home Se fuga de la casa,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q68_p,Screams a lot Grita mucho,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q69_p,"Secretive, keeps things to self Reservado(a); se calla todo",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q70_p,Sees things that aren't there Ve cosas que no existen,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q71_p,Self-conscious or easily embarrassed Se cohíbe y se avergüenza con facilidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q72_p,Sets fires Prende fuegos/inicia incendios,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q73_p,Sexual problems Problemas sexuales,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q74_p,"Showing off or clowning Le gusta llamar la atención o hacerse el/la payaso(a), gracioso(a)",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q75_p,Too shy or timid Demasiado tímido(a),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q76_p,Sleeps less than most kids Duerme menos que la mayoría de los/las niños(as)/jóvenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q77_p,Sleeps more than most kids during day and/or night Duerme más que la mayoría de los/las niños(as)/jóvenes durante el día y/o la noche,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q78_p,Inattentive or easily distracted  No presta atención o se distrae fácilmente,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q79_p,Speech problem  Problemas con el habla (describa),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q80_p,"Stares blankly Se queda con la mirada fija, mirando al vacío",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q81_p,Steals at home Roba en casa,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q82_p,Steals outside the home Roba fuera de casa,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q83_p,Stores up too many things he/she doesn't need Almacena demasiadas cosas que no necesita,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q84_p,Strange behavior Comportamiento raro,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q85_p,Strange ideas Ideas raras,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q86_p,"Stubborn, sullen, or irritable Obstinado(a), malhumorado(a), irritable",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q87_p,Sudden changes in mood or feelings Súbitos cambios de humor o sentimientos,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q88_p,"Sulks a lot Queda contrariado(a), pone mala cara con frecuencia",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q89_p,"Suspicious Desconfiado(a), receloso(a)",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q90_p,"Swearing or obscene language Dice groserías, usa lenguaje obsceno",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q91_p,Talks about killing self Habla de querer matarse,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q92_p,Talks or walks in sleep Habla o camina cuando está dormido(a),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q93_p,Talks too much Habla demasiado,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q94_p,Teases a lot Se burla mucho de los demás,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q95_p,Temper tantrums or hot temper Le dan rabietas o tiene mal genio,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q96_p,Thinks about sex too much Parece pensar demasiado sobre temas sexuales,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q97_p,Threatens people Amenaza a otros,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q98_p,Thumb-sucking Se chupa el dedo,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q99_p,"Smokes, chews, or sniffs tobacco Fuma, masca o inhala tabaco",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q100_p,Trouble sleeping No duerme bien,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q101_p,"Truancy, skips school Falta a la escuela sin motivo",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q102_p,"Underactive, slow moving, or lacks energy Poco activo(a), lento(a), o le falta energía",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q103_p,"Unhappy, sad, or depressed Infeliz, triste, o deprimido(a)",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q104_p,Unusually loud Más ruidoso(a) de lo común,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q105_p,Uses drugs for non medical purposes (don't include alcohol or tobacco) Usa drogas sin motivo médico (no incluya alcohol o tabaco),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q106_p,"Vandalism Comete actos de vandalismo, como romper ventanas u otras cosas",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q107_p,Wets self during the day Se orina en la ropa durante el día,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q108_p,Wets the bed Se orina en la cama,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q109_p,Whining Se queja mucho,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q110_p,Wishes to be of opposite sex Desea ser del sexo opuesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q111_p,"Withdrawn, doesn't get involved with others Se aísla, no se relaciona con los demás",,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_q112_p,Worries Se preocupa mucho,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_anxdep_r,AnxDep CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_anxdep_t,AnxDep CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_anxdep_m,AnxDep CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_anxdep_nm,AnxDep CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_withdep_r,WithDep CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_withdep_t,WithDep CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_withdep_m,WithDep CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_withdep_nm,WithDep CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_somatic_r,Somatic CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_somatic_t,Somatic CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_somatic_m,Somatic CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_somatic_nm,Somatic CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_social_r,Social CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_social_t,Social CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_social_m,Social CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_social_nm,Social CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_thought_r,Thought CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_thought_t,Thought CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_thought_m,Thought CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_thought_nm,Thought CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_attention_r,Attention CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_attention_t,Attention CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_attention_m,Attention CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_attention_nm,Attention CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_rulebreak_r,RuleBreak CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_rulebreak_t,RuleBreak CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_rulebreak_m,RuleBreak CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_rulebreak_nm,RuleBreak CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_aggressive_r,Aggressive CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_aggressive_t,Aggressive CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_aggressive_m,Aggressive CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_aggressive_nm,Aggressive CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_internal_r,Internal CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_internal_t,Internal CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_internal_m,Internal CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_internal_nm,Internal CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_external_r,External CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_external_t,External CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_external_m,External CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_external_nm,External CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_totprob_r,TotProb CBCL Syndrome Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_totprob_t,TotProb CBCL Syndrome Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_totprob_m,TotProb CBCL Syndrome Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_syn_totprob_nm,TotProb CBCL Syndrome Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_depress_r,Depress CBCL DSM5 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_depress_t,Depress CBCL DSM5 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_depress_m,Depress CBCL DSM5 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_depress_nm,Depress CBCL DSM5 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_anxdisord_r,AnxDisord CBCL DSM5 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_anxdisord_t,AnxDisord CBCL DSM5 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_anxdisord_m,AnxDisord CBCL DSM5 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_anxdisord_nm,AnxDisord CBCL DSM5 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_somaticpr_r,SomaticPr CBCL DSM5 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_somaticpr_t,SomaticPr CBCL DSM5 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_somaticpr_m,SomaticPr CBCL DSM5 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_somaticpr_nm,SomaticPr CBCL DSM5 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_adhd_r,ADHD CBCL DSM5 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_adhd_t,ADHD CBCL DSM5 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_adhd_m,ADHD CBCL DSM5 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_adhd_nm,ADHD CBCL DSM5 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_opposit_r,Opposit CBCL DSM5 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_opposit_t,Opposit CBCL DSM5 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_opposit_m,Opposit CBCL DSM5 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_opposit_nm,Opposit CBCL DSM5 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_conduct_r,Conduct CBCL DSM5 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_conduct_t,Conduct CBCL DSM5 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_conduct_m,Conduct CBCL DSM5 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_dsm5_conduct_nm,Conduct CBCL DSM5 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_sct_r,Sluggish Cognitive Tempo (SCT) CBCL Scale2007 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_sct_t,Sluggish Cognitive Tempo (SCT) CBCL Scale2007 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_sct_m,Sluggish Cognitive Tempo (SCT) CBCL Scale2007 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_sct_nm,Sluggish Cognitive Tempo (SCT) CBCL Scale2007 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_ocd_r,Obsessive-Compulsive Problems (OCD) CBCL Scale2007 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_ocd_t,Obsessive-Compulsive Problems (OCD) CBCL Scale2007 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_ocd_m,Obsessive-Compulsive Problems (OCD) CBCL Scale2007 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_ocd_nm,Obsessive-Compulsive Problems (OCD) CBCL Scale2007 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_stress_r,Stress CBCL Scale2007 Scale (raw score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_stress_t,Stress CBCL Scale2007 Scale (t-score),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_stress_m,Stress CBCL Scale2007 Scale (missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
cbcl_scr_07_stress_nm,Stress CBCL Scale2007 Scale (number of missing values),,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
su_select_language___1,"¿Español? (1, Sí)",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_1,"If your child wanted to get some beer, wine, or hard liquor (for example vodka, whiskey, or gin), how easy would it be for her/him to get some? Si su niño(a) quisiera conseguir cerveza, vino o licor fuerte (por ejemplo, vodka, whisky o ginebra), ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_2,"If your child wanted to get some cigarettes, how easy would it be for her/him to get some? Si su niño(a) quisiera conseguir cigarrillos, ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_3,"If your child wanted to get some e-cigarettes, vape pens, or e-hookah, how easy would it be for her/him to get some? Si su niño(a) quisiera conseguir cigarrillos electrónicos, plumas de vapor o narguile (hookah) electrónica, ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_4,"If your child wanted to get some marijuana, how easy would it be for her/him to get some? Si su niño(a) quisiera conseguir marihuana, ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_5,"If your child wanted to get a drug like cocaine, LSD, or amphetamines, how easy would it be for her/him to get some? Si su niño(a) quisiera conseguir alguna droga, como cocaína, LSD o anfetaminas, ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_6,"Is \medical marijuana\"" (marijuana prescribed by a doctor) legal in your state?  ¿Es la \""marihuana medicinal\"" (marihuana recetada por un médico) legal en su estado?""",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_7,"If your child wanted to get medical marijuana from someone with a prescription, how easy would it be?  Si su niño(a) quisiera conseguir marihuana de alguien con una receta para uso medicinal, ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_8,"If your child wanted to get a prescription for medical marijuana, how easy would it be? Si su niño(a) quisiera conseguir una receta de marihuana medicinal, ¿qué tan fácil le sería?",,,,,,,,,,,,,,,,,,,,,,,,,,,
su_risk_p_9,How many of your friends or family members have a medical marijuana prescription? ¿Cuántos de sus amigos(as) o familiares tienen una receta para marihuana medicinal?,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
ehi1b,Writing,,,,,,,,,,,,,,,,,,,,,,,,,,,
ehi2b,Throwing,,,,,,,,,,,,,,,,,,,,,,,,,,,
ehi3b,Toothbrush,,,,,,,,,,,,,,,,,,,,,,,,,,,
ehi4b,Spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
ehi_time,Current Time:,,,,,,,,,,,,,,,,,,,,,,,,,,,
ehi_y_ss_scoreb,Handedness score rating,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q1,We fight a lot in our family.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q2,Family members rarely become openly angry.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q3,Family members sometimes get so angry they throw things.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q4,Family members hardly ever lose their tempers.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q5,Family members often criticize each other.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q6,Family members sometimes hit each other.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q7,"If there's a disagreement in our family, we try hard to smooth things over and keep the peace.",,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q8,Family members often try to one-up or outdo each other.,,,,,,,,,,,,,,,,,,,,,,,,,,,
fes_youth_q9,"In our family, we believe you don't ever get anywhere by raising your voice.",,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
src_subject_id,Subject ID how it's defined in lab/project,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_date,Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY,,,,,,,,,,,,,,,,,,,,,,,,,,,
interview_age,Age in months at the time of the interview/test/sampling/imaging.,,,,,,,,,,,,,,,,,,,,,,,,,,,
gender,Sex of the subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
eventname,The event name for which the data was collected,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair_status_y,Hair Sample Collection:,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair_dot_y,Hair sample time and date collected:,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_title,collection_title,,,,,,,,,,,,,,,,,,,,,,,,,,,
promoted_subjectkey,promoted_subjectkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
collection_id,collection_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_id,dataset_id,,,,,,,,,,,,,,,,,,,,,,,,,,,
subjectkey,The NDAR Global Unique Identifier (GUID) for research subject,,,,,,,,,,,,,,,,,,,,,,,,,,,
